Month,Store,Item,City,Average Age,Percent Male,Competition,Daily Revenue,Marketing Campaign,Reg Price,Discount,Price,Quantity,Cost,Profit,Profit Linear,Profit Log,Outlier
September,New York 1,Computers,New York,34,0.5,Low,86020,Door Buster,1100,0.15,935,92,550,35420,72.84263959,8.419397366,FALSE
September,Chicago 3,Computers,Chicago,53,0.471190061,Normal,73865,Door Buster,1100,0.15,935,79,550,30415,71.02791878,8.296952193,FALSE
September,Chicago 2,Computers,Chicago,65,0.444465654,Low,70125,Door Buster,1100,0.15,935,75,550,28875,70.46954315,8.255189104,FALSE
September,Chicago 1,Computers,Chicago,40,0.535098387,High,79475,Door Buster,1100,0.15,935,85,550,32725,71.86548223,8.355790061,FALSE
September,Boston 2,Computers,Boston,47,0.52,Low,140250,Social,1100,0.15,935,150,550,57750,80.93908629,8.812312137,FALSE
September,Boston 1,Computers,Boston,48,0.500031364,High,103785,Social,1100,0.15,935,111,550,42735,75.49492386,8.570296318,FALSE
September,New York 4,DVD Players,New York,51,0.501302242,Low,27540,Door Buster,150,0.15,127.5,216,75,11340,64.11167513,7.503964236,FALSE
September,New York 3,DVD Players,New York,53,0.523755335,Low,19762.5,Social,150,0.15,127.5,155,75,8137.5,62.95050761,7.237234288,FALSE
September,New York 2,DVD Players,New York,42,0.484901613,Low,30345,Door Buster,150,0.15,127.5,238,75,12495,64.53045685,7.581922608,FALSE
September,New York 1,DVD Players,New York,42,0.443113756,High,26010,Friends & Family,150,0.15,127.5,204,75,10710,63.88324873,7.458022667,FALSE
September,Chicago 3,DVD Players,Chicago,47,0.527727207,High,56100,Door Buster,150,0.15,127.5,440,75,23100,68.37563452,8.075835548,FALSE
September,Chicago 2,DVD Players,Chicago,60,0.426106786,Low,85042.5,Regional,150,0.15,127.5,667,75,35017.5,72.69670051,8.410211453,FALSE
September,Chicago 1,DVD Players,Chicago,25,0.528809939,Normal,93202.5,Regional,150,0.15,127.5,731,75,38377.5,73.91497462,8.483854563,FALSE
September,Boston 2,DVD Players,Boston,48,0.551365072,High,42585,Friends & Family,150,0.15,127.5,334,75,17535,66.35786802,7.854292553,FALSE
September,Boston 1,DVD Players,Boston,41,0.512635119,High,29580,Social,150,0.15,127.5,232,75,12180,64.41624365,7.561399996,FALSE
September,New York 4,Headphones,New York,32,0.406891237,High,79758,Friends & Family,70,0.1,63,1266,35,35448,72.85279188,8.420032497,FALSE
September,New York 3,Headphones,New York,62,0.479708334,Low,64134,Social,70,0.1,63,1018,35,28504,70.33502538,8.244795106,FALSE
September,New York 2,Headphones,New York,43,0.535098387,High,103383,Friends & Family,70,0.1,63,1641,35,45948,76.65989848,8.628562442,FALSE
September,New York 1,Headphones,New York,46,0.493732773,High,102249,Regional,70,0.1,63,1623,35,45444,76.47715736,8.619697367,FALSE
September,Chicago 3,Headphones,Chicago,35,0.458597229,Low,32760,Door Buster,70,0.1,63,520,35,14560,65.27918782,7.704857072,FALSE
September,Chicago 2,Headphones,Chicago,58,0.413893214,Low,37926,Friends & Family,70,0.1,63,602,35,16856,66.11167513,7.822550351,FALSE
September,Chicago 1,Headphones,Chicago,47,0.446688559,Normal,53676,Regional,70,0.1,63,852,35,23856,68.64974619,8.1017191,FALSE
September,Boston 2,Headphones,Boston,29,0.557681916,Low,57267,Friends & Family,70,0.1,63,909,35,25452,69.2284264,8.153769358,FALSE
September,Boston 1,Headphones,Boston,55,0.512635119,Normal,41391,Door Buster,70,0.1,63,657,35,18396,66.67005076,7.892820214,FALSE
September,New York 4,Home Audio,New York,41,0.47,High,130720,Regional,400,0.05,380,344,200,61920,82.45105149,8.868350092,FALSE
September,New York 3,Home Audio,New York,58,0.517506742,Low,99940,Friends & Family,400,0.05,380,263,200,47340,77.16461204,8.652550845,FALSE
September,New York 2,Home Audio,New York,63,0.51626472,Low,178600,Friends & Family,400,0.05,380,470,200,84600,90.67440174,9.119195959,FALSE
September,New York 1,Home Audio,New York,36,0.52510843,High,158840,Friends & Family,400,0.05,380,418,200,75240,87.28063814,9.024954244,FALSE
September,Chicago 3,Home Audio,Chicago,42,0.48373528,Normal,63460,Door Buster,400,0.05,380,167,200,30060,70.89920232,8.287515646,FALSE
September,Chicago 2,Home Audio,Chicago,42,0.364570044,Low,55860,Friends & Family,400,0.05,380,147,200,26460,69.59390863,8.184987209,FALSE
September,Chicago 1,Home Audio,Chicago,56,0.484901613,Low,100700,Friends & Family,400,0.05,380,265,200,47700,77.29514141,8.658639955,FALSE
September,Boston 2,Home Audio,Boston,29,0.583235437,High,98040,Social,400,0.05,380,258,200,46440,76.83828861,8.637123142,FALSE
September,Boston 1,Home Audio,Boston,32,0.518898817,Normal,100320,Door Buster,400,0.05,380,264,200,47520,77.22987672,8.655601166,FALSE
September,New York 4,Tablets,New York,40,0.413318546,High,89110,Friends & Family,700,0.05,665,134,350,42210,75.30456853,8.56036098,FALSE
September,New York 3,Tablets,New York,72,0.586681454,High,85785,Door Buster,700,0.05,665,129,350,40635,74.73350254,8.529796132,FALSE
September,New York 2,Tablets,New York,49,0.497466619,Low,144305,Door Buster,700,0.05,665,217,350,68355,84.78426396,8.947818902,FALSE
September,New York 1,Tablets,New York,18,0.512538396,High,115045,Friends & Family,700,0.05,665,173,350,54495,79.75888325,8.765682566,FALSE
September,Chicago 3,Tablets,Chicago,37,0.521402771,Low,80465,Social,700,0.05,665,121,350,38115,73.81979695,8.47833801,FALSE
September,Chicago 2,Tablets,Chicago,38,0.450611104,High,79135,Friends & Family,700,0.05,665,119,350,37485,73.59137056,8.464941723,FALSE
September,Chicago 1,Tablets,Chicago,51,0.45313651,Normal,100415,Friends & Family,700,0.05,665,151,350,47565,77.24619289,8.656361941,FALSE
September,Boston 2,Tablets,Boston,45,0.507481666,High,182875,Friends & Family,700,0.05,665,275,350,86625,91.40862944,9.138208219,FALSE
September,Boston 1,Tablets,Boston,28,0.543795445,Normal,178220,Door Buster,700,0.05,665,268,350,84420,90.60913706,9.117484012,FALSE
September,New York 4,TVs,New York,39,0.438697758,High,34000,Social,1000,0.15,850,40,500,14000,65.07614213,7.673333085,FALSE
September,New York 3,TVs,New York,61,0.523755335,High,17000,Friends & Family,1000,0.15,850,20,500,7000,62.53807107,7.116210052,FALSE
September,New York 2,TVs,New York,66,0.56045318,High,65450,Regional,1000,0.15,850,77,500,26950,69.7715736,8.199735488,FALSE
September,New York 1,TVs,New York,35,0.531415337,High,65450,Door Buster,1000,0.15,850,77,500,26950,69.7715736,8.199735488,FALSE
September,Chicago 3,TVs,Chicago,49,0.534075904,High,30600,Social,1000,0.15,850,36,500,12600,64.56852792,7.588648661,FALSE
September,Chicago 2,TVs,Chicago,51,0.444465654,High,45900,Friends & Family,1000,0.15,850,54,500,18900,66.85279188,7.914544743,FALSE
September,Chicago 1,TVs,Chicago,52,0.541402771,Low,108800,Friends & Family,1000,0.15,850,128,500,44800,76.24365482,8.608225594,FALSE
September,Boston 2,TVs,Boston,29,0.488634928,High,72250,Regional,1000,0.15,850,85,500,29750,70.78680203,8.279183681,FALSE
September,Boston 1,TVs,Boston,45,0.581101183,High,34850,Regional,1000,0.15,850,41,500,14350,65.20304569,7.693179986,FALSE
September,New York 4,Video Games,New York,50,0.426065196,High,3600,Door Buster,50,0.1,45,80,25,1600,60.58013053,5.92993744,FALSE
September,New York 3,Video Games,New York,70,0.517506742,High,1170,Friends & Family,50,0.1,45,26,25,520,60.18854242,5.026568918,FALSE
September,New York 2,Video Games,New York,46,0.446688559,High,3105,Social,50,0.1,45,69,25,1380,60.50036258,5.811045358,FALSE
September,New York 1,Video Games,New York,31,0.493732773,Low,7785,Door Buster,50,0.1,45,173,25,3460,61.25453227,6.549848313,FALSE
September,Chicago 3,Video Games,Chicago,37,0.49,High,5445,Friends & Family,50,0.1,45,121,25,2420,60.87744743,6.262503757,FALSE
September,Chicago 2,Video Games,Chicago,40,0.370818748,Low,1620,Door Buster,50,0.1,45,36,25,720,60.26105874,5.288129983,FALSE
September,Chicago 1,Video Games,Chicago,25,0.51,Normal,8460,Friends & Family,50,0.1,45,188,25,3760,61.36330674,6.616681139,FALSE
September,Boston 2,Video Games,Boston,25,0.5262572,Low,9720,Regional,50,0.1,45,216,25,4320,61.56635243,6.728272131,FALSE
September,Boston 1,Video Games,Boston,26,0.543795445,Low,6210,Friends & Family,50,0.1,45,138,25,2760,61.00072516,6.368168391,FALSE
September,New York 4,Cables,New York,39,0.513934804,Low,19240,Friends & Family,20,0,20,962,10,9620,63.48803481,7.371752343,FALSE
September,New York 3,Cables,New York,67,0.479708334,Normal,17200,Regional,20,0,20,860,10,8600,63.1182016,7.281665419,FALSE
September,New York 2,Cables,New York,60,0.51,Normal,15360,Social,20,0,20,768,10,7680,62.78462654,7.190726032,FALSE
September,New York 1,Cables,New York,38,0.47489157,High,12320,Social,20,0,20,616,10,6160,62.23350254,7.013462876,FALSE
September,Chicago 3,Cables,Chicago,59,0.48373528,Low,13320,Social,20,0,20,666,10,6660,62.41479333,7.076190376,FALSE
September,Chicago 2,Cables,Chicago,43,0.377035253,Normal,9980,Door Buster,20,0,20,499,10,4990,61.80928209,6.844158459,FALSE
September,Chicago 1,Cables,Chicago,35,0.528809939,High,16020,Door Buster,20,0,20,801,10,8010,62.90427846,7.224541133,FALSE
September,Boston 2,Cables,Boston,33,0.501212642,Low,20140,Door Buster,20,0,20,1007,10,10070,63.65119652,7.408497329,FALSE
September,Boston 1,Cables,Boston,55,0.500031364,Low,28480,Friends & Family,20,0,20,1424,10,14240,65.16316171,7.686995034,FALSE
September,New York 4,Cameras,New York,25,0.463755335,Normal,187440,Friends & Family,300,0.2,240,781,150,70290,85.48585932,8.970255686,FALSE
September,New York 3,Cameras,New York,61,0.573934804,Normal,131760,Social,300,0.2,240,549,150,49410,77.91515591,8.686949487,FALSE
September,New York 2,Cameras,New York,38,0.547727207,Low,259440,Friends & Family,300,0.2,240,1081,150,97290,95.275562,9.231530827,FALSE
September,New York 1,Cameras,New York,43,0.5,Low,247440,Friends & Family,300,0.2,240,1031,150,92790,93.64394489,9.193466961,FALSE
September,Chicago 3,Cameras,Chicago,45,0.54045318,Low,173760,Regional,300,0.2,240,724,150,65160,83.62581581,8.909343836,FALSE
September,Chicago 2,Cameras,Chicago,65,0.395534346,Low,177360,Social,300,0.2,240,739,150,66510,84.11530094,8.925826135,FALSE
September,Chicago 1,Cameras,Chicago,31,0.528809939,Low,183840,Door Buster,300,0.2,240,766,150,68940,84.99637418,8.95466841,FALSE
September,Boston 2,Cameras,Boston,47,0.52,Low,150000,Regional,300,0.2,240,625,150,56250,80.39521392,8.791159373,FALSE
September,Boston 1,Cameras,Boston,25,0.574857346,High,114960,Social,300,0.2,240,479,150,43110,75.63089195,8.577318542,FALSE
September,New York 4,Cell Phones,New York,53,0.426065196,Normal,65960,Door Buster,200,0.15,170,388,100,27160,69.84771574,8.205974267,FALSE
September,New York 3,Cell Phones,New York,64,0.580291666,High,70380,Friends & Family,200,0.15,170,414,100,28980,70.50761421,8.258106561,FALSE
September,New York 2,Cell Phones,New York,58,0.547727207,High,85170,Friends & Family,200,0.15,170,501,100,35070,72.71573604,8.411415586,FALSE
September,New York 1,Cell Phones,New York,33,0.52510843,Low,92480,Social,200,0.15,170,544,100,38080,73.8071066,8.477599601,FALSE
September,Chicago 3,Cell Phones,Chicago,33,0.521402771,Low,72590,Door Buster,200,0.15,170,427,100,29890,70.83756345,8.282957203,FALSE
September,Chicago 2,Cell Phones,Chicago,48,0.370818748,High,64600,Door Buster,200,0.15,170,380,100,26600,69.64467005,8.189228689,FALSE
September,Chicago 1,Cell Phones,Chicago,29,0.491190061,Normal,94350,Social,200,0.15,170,555,100,38850,74.08629442,8.493689938,FALSE
September,Boston 2,Cell Phones,Boston,48,0.482318084,Low,68340,Friends & Family,200,0.15,170,402,100,28140,70.20304569,8.234464897,FALSE
September,Boston 1,Cell Phones,Boston,53,0.612703408,Low,65790,Friends & Family,200,0.15,170,387,100,27090,69.82233503,8.20390005,FALSE
September,New York 4,Computers,New York,33,0.482493258,High,52360,Door Buster,1100,0.15,935,56,550,21560,67.81725888,8.020381931,FALSE
September,New York 3,Computers,New York,57,0.523755335,Low,92565,Regional,1100,0.15,935,99,550,38115,73.81979695,8.47833801,FALSE
September,New York 2,Computers,New York,40,0.573311441,Low,112200,Friends & Family,1100,0.15,935,120,550,46200,76.75126904,8.63295858,FALSE
September,New York 1,Computers,New York,39,0.44952663,Low,102850,Regional,1100,0.15,935,110,550,42350,75.35532995,8.563022435,FALSE
September,Chicago 3,Computers,Chicago,59,0.43954682,High,71995,Friends & Family,1100,0.15,935,77,550,29645,70.74873096,8.276341868,FALSE
September,Chicago 2,Computers,Chicago,58,0.370818748,Normal,60775,Social,1100,0.15,935,65,550,25025,69.07360406,8.140170565,FALSE
September,Chicago 1,Computers,Chicago,56,0.484901613,Low,121550,Regional,1100,0.15,935,130,550,50050,78.14720812,8.697293598,FALSE
September,Boston 2,Computers,Boston,52,0.475977008,Low,153340,Door Buster,1100,0.15,935,164,550,63140,82.89340102,8.884032431,FALSE
September,Boston 1,Computers,Boston,33,0.531370709,High,124355,Door Buster,1100,0.15,935,133,550,51205,78.56598985,8.715631092,FALSE
September,New York 4,DVD Players,New York,56,0.476244665,High,27922.5,Regional,150,0.15,127.5,219,75,11497.5,64.16878173,7.515050738,FALSE
September,New York 3,DVD Players,New York,61,0.492393568,Low,22057.5,Door Buster,150,0.15,127.5,173,75,9082.5,63.29314721,7.325540418,FALSE
September,New York 2,DVD Players,New York,42,0.478597229,Low,30982.5,Door Buster,150,0.15,127.5,243,75,12757.5,64.62563452,7.598633368,FALSE
September,New York 1,DVD Players,New York,17,0.5,High,23332.5,Friends & Family,150,0.15,127.5,183,75,9607.5,63.48350254,7.370707279,FALSE
September,Chicago 3,DVD Players,Chicago,47,0.502533381,Low,64642.5,Door Buster,150,0.15,127.5,507,75,26617.5,69.65101523,8.189757304,FALSE
September,Chicago 2,DVD Players,Chicago,64,0.383223899,High,51382.5,Door Buster,150,0.15,127.5,403,75,21157.5,67.6713198,8.005234864,FALSE
September,Chicago 1,DVD Players,Chicago,34,0.56686349,Low,91290,Door Buster,150,0.15,127.5,716,75,37590,73.62944162,8.46719,FALSE
September,Boston 2,DVD Players,Boston,24,0.5137428,Low,49980,Regional,150,0.15,127.5,392,75,20580,67.46192893,7.982991067,FALSE
September,Boston 1,DVD Players,Boston,46,0.599968636,High,40290,Regional,150,0.15,127.5,316,75,16590,66.01522843,7.809765306,FALSE
September,New York 4,Headphones,New York,25,0.49501804,Normal,59913,Social,70,0.1,63,951,35,26628,69.65482234,8.190074306,FALSE
September,New York 3,Headphones,New York,47,0.55501804,High,39249,Social,70,0.1,63,623,35,17444,66.3248731,7.85011049,FALSE
September,New York 2,Headphones,New York,48,0.45954682,High,57456,Social,70,0.1,63,912,35,25536,69.25888325,8.156417659,FALSE
September,New York 1,Headphones,New York,46,0.563336776,Low,119259,Regional,70,0.1,63,1893,35,53004,79.21827411,8.743385038,FALSE
September,Chicago 3,Headphones,Chicago,37,0.464901613,Low,30177,Social,70,0.1,63,479,35,13412,64.86294416,7.63884581,FALSE
September,Chicago 2,Headphones,Chicago,56,0.389388896,High,20160,Social,70,0.1,63,320,35,8960,63.24873096,7.314625972,FALSE
September,Chicago 1,Headphones,Chicago,54,0.478597229,High,53676,Friends & Family,70,0.1,63,852,35,23856,68.64974619,8.1017191,FALSE
September,Boston 2,Headphones,Boston,55,0.5137428,Low,56637,Friends & Family,70,0.1,63,899,35,25172,69.12690355,8.144878132,FALSE
September,Boston 1,Headphones,Boston,52,0.599968636,Low,61803,Friends & Family,70,0.1,63,981,35,27468,69.95939086,8.215037761,FALSE
September,New York 4,Home Audio,New York,32,0.451250277,High,101840,Social,400,0.05,380,268,200,48240,77.49093546,8.66768799,FALSE
September,New York 3,Home Audio,New York,55,0.593108763,High,128820,Regional,400,0.05,380,339,200,61020,82.12472806,8.85658182,FALSE
September,New York 2,Home Audio,New York,54,0.45313651,High,159980,Regional,400,0.05,380,421,200,75780,87.4764322,9.030702245,FALSE
September,New York 1,Home Audio,New York,39,0.506267227,Normal,164920,Friends & Family,400,0.05,380,434,200,78120,88.3248731,9.055145912,FALSE
September,Chicago 3,Home Audio,Chicago,29,0.445924096,High,60420,Friends & Family,400,0.05,380,159,200,28620,70.37708484,8.248059448,FALSE
September,Chicago 2,Home Audio,Chicago,48,0.389388896,High,50920,Social,400,0.05,380,134,200,24120,68.74546773,8.110564957,FALSE
September,Chicago 1,Home Audio,Chicago,47,0.56686349,Low,87400,Social,400,0.05,380,230,200,41400,75.01087745,8.544787128,FALSE
September,Boston 2,Home Audio,Boston,35,0.456764563,High,114380,Friends & Family,400,0.05,380,301,200,54180,79.64467005,8.761023082,FALSE
September,Boston 1,Home Audio,Boston,24,0.493682618,Low,123880,Friends & Family,400,0.05,380,326,200,58680,81.27628716,8.825152666,FALSE
September,New York 4,Tablets,New York,54,0.457506742,High,81795,Social,700,0.05,665,123,350,38745,74.04822335,8.491514676,FALSE
September,New York 3,Tablets,New York,44,0.561302242,High,93100,Door Buster,700,0.05,665,140,350,44100,75.98984772,8.595567716,FALSE
September,New York 2,Tablets,New York,43,0.522533381,Normal,148960,Regional,700,0.05,665,224,350,70560,85.58375635,8.973337192,FALSE
September,New York 1,Tablets,New York,40,0.5,Normal,137655,Friends & Family,700,0.05,665,207,350,65205,83.64213198,8.909898726,FALSE
September,Chicago 3,Tablets,Chicago,49,0.54686349,High,84455,Friends & Family,700,0.05,665,127,350,40005,74.50507614,8.517237148,FALSE
September,Chicago 2,Tablets,Chicago,65,0.450611104,Normal,97755,Regional,700,0.05,665,147,350,46305,76.7893401,8.634783232,FALSE
September,Chicago 1,Tablets,Chicago,47,0.528809939,High,81795,Friends & Family,700,0.05,665,123,350,38745,74.04822335,8.491514676,FALSE
September,Boston 2,Tablets,Boston,52,0.576795226,Low,202160,Friends & Family,700,0.05,665,304,350,95760,94.72081218,9.21879033,FALSE
September,Boston 1,Tablets,Boston,33,0.55,Low,189525,Friends & Family,700,0.05,665,285,350,89775,92.55076142,9.166916937,FALSE
September,New York 4,TVs,New York,42,0.406891237,High,45900,Door Buster,1000,0.15,850,54,500,18900,66.85279188,7.914544743,FALSE
September,New York 3,TVs,New York,75,0.479708334,High,37400,Social,1000,0.15,850,44,500,15400,65.58375635,7.749939465,FALSE
September,New York 2,TVs,New York,38,0.45313651,High,52700,Regional,1000,0.15,850,62,500,21700,67.8680203,8.025584271,FALSE
September,New York 1,TVs,New York,37,0.544093541,Low,89250,Social,1000,0.15,850,105,500,36750,73.3248731,8.44902519,FALSE
September,Chicago 3,TVs,Chicago,50,0.458597229,High,73100,Friends & Family,1000,0.15,850,86,500,30100,70.91370558,8.288584474,FALSE
September,Chicago 2,TVs,Chicago,61,0.407782587,High,52700,Regional,1000,0.15,850,62,500,21700,67.8680203,8.025584271,FALSE
