BillingCountry,BillingPostalCode,BillingStreet,BillingCity,BillingState,Country,lon,lat,latlong,Address
Japan,191-0012,南平九丁目１−６,日野市,東京都,JP,139.39171362,35.6480714,"35.6480714,139.39171362",東京都日野市南平九丁目１−６
Japan,920-0012,泉本町五丁目１−１,金沢市,石川県,JP,136.63625628,36.55223412,"36.55223412,136.63625628",石川県金沢市泉本町五丁目１−１
Japan,171-0032,南池袋四丁目３−９,豊島区,東京都,JP,139.72109314,35.72364264,"35.72364264,139.72109314",東京都豊島区南池袋四丁目３−９
Japan,700-0845,浜野二丁目２−６,岡山市南区,岡山県,JP,133.93771164,34.63121952,"34.63121952,133.93771164",岡山県岡山市南区浜野二丁目２−６
Japan,321-0407,松田新田町一丁目２−５,宇都宮市,栃木県,JP,139.89897373,36.68682487,"36.68682487,139.89897373",栃木県宇都宮市松田新田町一丁目２−５
Japan,920-0365,上荒屋四丁目３−１,金沢市,石川県,JP,136.59186711,36.55532826,"36.55532826,136.59186711",石川県金沢市上荒屋四丁目３−１
Japan,448-0033,広小路一丁目１−７,刈谷市,愛知県,JP,136.99471439,34.98610555,"34.98610555,136.99471439",愛知県刈谷市広小路一丁目１−７
Japan,814-0022,高取二丁目２−７,福岡市早良区,福岡県,JP,130.35010567,33.57888164,"33.57888164,130.35010567",福岡県福岡市早良区高取二丁目２−７
Japan,273-0012,西船二丁目２−１,船橋市,千葉県,JP,139.96687592,35.71325498,"35.71325498,139.96687592",千葉県船橋市西船二丁目２−１
Japan,156-0055,喜多見七丁目２−９,世田谷区,東京都,JP,139.59740587,35.63157896,"35.63157896,139.59740587",東京都世田谷区喜多見七丁目２−９
Japan,567-0896,山手台三丁目３−９,茨木市,大阪府,JP,135.55336723,34.86000851,"34.86000851,135.55336723",大阪府茨木市山手台三丁目３−９
Japan,135-0013,海辺二丁目２−１,江東区,東京都,JP,139.81944058,35.68192241,"35.68192241,139.81944058",東京都江東区海辺二丁目２−１
Japan,920-3116,松村四丁目２−２,金沢市,石川県,JP,136.61044136,36.58479724,"36.58479724,136.61044136",石川県金沢市松村四丁目２−２
Japan,567-0057,宇野辺一丁目３−９,茨木市,大阪府,JP,135.55568635,34.80649853,"34.80649853,135.55568635",大阪府茨木市宇野辺一丁目３−９
Japan,302-0105,薬師台三丁目１−５,守谷市,茨城県,JP,139.96424332,35.96598294,"35.96598294,139.96424332",茨城県守谷市薬師台三丁目１−５
Japan,287-0233,玉造五丁目１−２,成田市,千葉県,JP,140.2926539,35.79319224,"35.79319224,140.2926539",千葉県成田市玉造五丁目１−２
Japan,983-0831,岩切一丁目３−３,仙台市宮城野区,宮城県,JP,140.93728106,38.29278804,"38.29278804,140.93728106",宮城県仙台市宮城野区岩切一丁目３−３
Japan,251-0027,江の島二丁目２−５,藤沢市,神奈川県,JP,139.4776592,35.30089907,"35.30089907,139.4776592",神奈川県藤沢市江の島二丁目２−５
Japan,064-0952,宮ケ丘二丁目３−５,札幌市中央区,北海道,JP,141.3101399,43.05737131,"43.05737131,141.3101399",北海道札幌市中央区宮ケ丘二丁目３−５
Japan,062-0911,旭町二丁目２−５,札幌市豊平区,北海道,JP,141.36684161,43.04952909,"43.04952909,141.36684161",北海道札幌市豊平区旭町二丁目２−５
Japan,062-0035,西岡四条十丁目３−６,札幌市豊平区,北海道,JP,141.3856219,42.99949403,"42.99949403,141.3856219",北海道札幌市豊平区西岡四条十丁目３−６
Japan,003-0835,北郷三条九丁目１−７,札幌市白石区,北海道,JP,141.42849566,43.05301967,"43.05301967,141.42849566",北海道札幌市白石区北郷三条九丁目１−７
Japan,814-0132,東油山六丁目２−４,福岡市城南区,福岡県,JP,130.38290066,33.53083604,"33.53083604,130.38290066",福岡県福岡市城南区東油山六丁目２−４
Japan,657-0861,神前町二丁目１−９,神戸市灘区,兵庫県,JP,135.2350521,34.71684291,"34.71684291,135.2350521",兵庫県神戸市灘区神前町二丁目１−９
Japan,700-0845,浜野四丁目２−５,岡山市南区,岡山県,JP,133.94395226,34.62744788,"34.62744788,133.94395226",岡山県岡山市南区浜野四丁目２−５
Japan,321-0954,免ノ内町二丁目３−５,宇都宮市,栃木県,JP,139.86032807,36.6736958,"36.6736958,139.86032807",栃木県宇都宮市免ノ内町二丁目３−５
Japan,664-0893,緑ケ丘五丁目３−２,伊丹市,兵庫県,JP,135.40400046,34.79655889,"34.79655889,135.40400046",兵庫県伊丹市緑ケ丘五丁目３−２
Japan,273-0023,三咲五丁目２−１,船橋市,千葉県,JP,140.03073219,35.74464745,"35.74464745,140.03073219",千葉県船橋市三咲五丁目２−１
Japan,983-0024,扇町七丁目１−３,仙台市宮城野区,宮城県,JP,140.95727052,38.2613484,"38.2613484,140.95727052",宮城県仙台市宮城野区扇町七丁目１−３
Japan,567-0887,天王一丁目３−３,茨木市,大阪府,JP,135.56156863,34.8051103,"34.8051103,135.56156863",大阪府茨木市天王一丁目３−３
Japan,277-0856,新柏二丁目１−２,柏市,千葉県,JP,139.97482216,35.83812281,"35.83812281,139.97482216",千葉県柏市新柏二丁目１−２
Japan,320-0857,鶴田三丁目２−３,宇都宮市,栃木県,JP,139.85098931,36.55987196,"36.55987196,139.85098931",栃木県宇都宮市鶴田三丁目２−３
Japan,168-0081,上井草一丁目２−９,杉並区,東京都,JP,139.61242253,35.72256324,"35.72256324,139.61242253",東京都杉並区上井草一丁目２−９
Japan,252-0227,高根一丁目１−９,相模原市中央区,神奈川県,JP,139.39546569,35.56157785,"35.56157785,139.39546569",神奈川県相模原市中央区高根一丁目１−９
Japan,273-0013,薬円台三丁目２−１,船橋市,千葉県,JP,140.05019673,35.70840382,"35.70840382,140.05019673",千葉県船橋市薬円台三丁目２−１
Japan,454-0983,東起町三丁目３−４,名古屋市中川区,愛知県,JP,136.84272675,35.11990412,"35.11990412,136.84272675",愛知県名古屋市中川区東起町三丁目３−４
Japan,372-0034,宗高町一丁目２−１,伊勢崎市,群馬県,JP,139.20213287,36.3294851,"36.3294851,139.20213287",群馬県伊勢崎市宗高町一丁目２−１
Japan,446-0005,今本町二丁目１−５,安城市,愛知県,JP,137.07499828,34.99530826,"34.99530826,137.07499828",愛知県安城市今本町二丁目１−５
Japan,921-8015,月浦町一丁目３−８,金沢市,石川県,JP,136.70089725,36.60317932,"36.60317932,136.70089725",石川県金沢市月浦町一丁目３−８
Japan,983-0003,栄三丁目２−３,仙台市宮城野区,宮城県,JP,140.9792245,38.28390027,"38.28390027,140.9792245",宮城県仙台市宮城野区栄三丁目２−３
Japan,336-0974,東大門一丁目３−７,さいたま市緑区,埼玉県,JP,139.73747,35.88274532,"35.88274532,139.73747",埼玉県さいたま市緑区東大門一丁目３−７
Japan,466-0842,滝子通三丁目１−９,名古屋市昭和区,愛知県,JP,136.92487824,35.14077493,"35.14077493,136.92487824",愛知県名古屋市昭和区滝子通三丁目１−９
Japan,270-0116,大字深井新田一丁目２−７,流山市,千葉県,JP,139.88043607,35.90942533,"35.90942533,139.88043607",千葉県流山市大字深井新田一丁目２−７
Japan,242-0021,福田五丁目１−２,大和市,神奈川県,JP,139.4617421,35.44418485,"35.44418485,139.4617421",神奈川県大和市福田五丁目１−２
Japan,133-0051,上一色三丁目２−７,江戸川区,東京都,JP,139.87341599,35.72870874,"35.72870874,139.87341599",東京都江戸川区上一色三丁目２−７
Japan,174-0052,志村三丁目１−６,板橋区,東京都,JP,139.68585671,35.77791471,"35.77791471,139.68585671",東京都板橋区志村三丁目１−６
Japan,981-1230,小山一丁目１−８,名取市,宮城県,JP,140.88106887,38.16308578,"38.16308578,140.88106887",宮城県名取市小山一丁目１−８
Japan,657-0056,篠原中町三丁目３−１,神戸市灘区,兵庫県,JP,135.2296008,34.71993949,"34.71993949,135.2296008",兵庫県神戸市灘区篠原中町三丁目３−１
Japan,813-0025,青葉二丁目１−５,福岡市東区,福岡県,JP,130.45728033,33.64457495,"33.64457495,130.45728033",福岡県福岡市東区青葉二丁目１−５
Japan,274-0082,大穴南三丁目２−７,船橋市,千葉県,JP,140.04062961,35.74191934,"35.74191934,140.04062961",千葉県船橋市大穴南三丁目２−７
Japan,167-0031,松庵三丁目２−２,杉並区,東京都,JP,139.59518809,35.70119627,"35.70119627,139.59518809",東京都杉並区松庵三丁目２−２
Japan,903-0802,首里赤田町三丁目２−９,那覇市,沖縄県,JP,127.72531232,26.21320786,"26.21320786,127.72531232",沖縄県那覇市首里赤田町三丁目２−９
Japan,703-8234,桜橋一丁目３−４,岡山市中区,岡山県,JP,133.93230075,34.64583647,"34.64583647,133.93230075",岡山県岡山市中区桜橋一丁目３−４
Japan,320-0848,材木町二丁目３−６,宇都宮市,栃木県,JP,139.87356639,36.56230936,"36.56230936,139.87356639",栃木県宇都宮市材木町二丁目３−６
Japan,323-0027,大字平和一丁目１−８,小山市,栃木県,JP,139.77360909,36.25352941,"36.25352941,139.77360909",栃木県小山市大字平和一丁目１−８
Japan,982-0221,八本松一丁目２−８,仙台市太白区,宮城県,JP,140.89477753,38.23028291,"38.23028291,140.89477753",宮城県仙台市太白区八本松一丁目２−８
Japan,409-3854,河西一丁目２−９,中巨摩郡昭和町,山梨県,JP,138.52245258,35.61451729,"35.61451729,138.52245258",山梨県中巨摩郡昭和町河西一丁目２−９
Japan,606-8247,修学院山添町一丁目２−３,京都市左京区,京都府,JP,135.80007929,35.05668732,"35.05668732,135.80007929",京都府京都市左京区修学院山添町一丁目２−３
Japan,338-0013,大戸五丁目３−４,さいたま市中央区,埼玉県,JP,139.63706407,35.86815466,"35.86815466,139.63706407",埼玉県さいたま市中央区大戸五丁目３−４
Japan,856-0814,松原一丁目１−７,大村市,長崎県,JP,129.95162074,32.97609357,"32.97609357,129.95162074",長崎県大村市松原一丁目１−７
Japan,600-8891,富永町二丁目２−３,京都市下京区,京都府,JP,135.75633116,34.99887941,"34.99887941,135.75633116",京都府京都市下京区富永町二丁目２−３
Japan,162-0067,戸山二丁目１−１,新宿区,東京都,JP,139.71251496,35.70283493,"35.70283493,139.71251496",東京都新宿区戸山二丁目１−１
Japan,372-0802,大正寺町一丁目１−４,伊勢崎市,群馬県,JP,139.19971663,36.28411774,"36.28411774,139.19971663",群馬県伊勢崎市大正寺町一丁目１−４
Japan,568-0086,小柳町一丁目１−９,茨木市,大阪府,JP,135.57925928,34.79637263,"34.79637263,135.57925928",大阪府茨木市小柳町一丁目１−９
Japan,158-0093,給田四丁目２−２,世田谷区,東京都,JP,139.59178013,35.67037996,"35.67037996,139.59178013",東京都世田谷区給田四丁目２−２
Japan,903-0807,首里金城町二丁目３−８,那覇市,沖縄県,JP,127.71354223,26.21606752,"26.21606752,127.71354223",沖縄県那覇市首里金城町二丁目３−８
Japan,062-0904,豊平四条三丁目３−２,札幌市豊平区,北海道,JP,141.36995468,43.05083552,"43.05083552,141.36995468",北海道札幌市豊平区豊平四条三丁目３−２
Japan,158-0091,三宿二丁目３−７,世田谷区,東京都,JP,139.67431878,35.6525149,"35.6525149,139.67431878",東京都世田谷区三宿二丁目３−７
Japan,441-8068,神ノ輪町一丁目３−７,豊橋市,愛知県,JP,137.36735772,34.74118206,"34.74118206,137.36735772",愛知県豊橋市神ノ輪町一丁目３−７
Japan,175-0093,板橋二丁目２−２,板橋区,東京都,JP,139.71198658,35.74723009,"35.74723009,139.71198658",東京都板橋区板橋二丁目２−２
Japan,532-0003,加島三丁目３−６,大阪市淀川区,大阪府,JP,135.45162414,34.72824477,"34.72824477,135.45162414",大阪府大阪市淀川区加島三丁目３−６
Japan,270-1454,南逆井六丁目１−３,柏市,千葉県,JP,139.97808721,35.80589483,"35.80589483,139.97808721",千葉県柏市南逆井六丁目１−３
Japan,167-0042,宮前五丁目３−３,杉並区,東京都,JP,139.5997595,35.69359379,"35.69359379,139.5997595",東京都杉並区宮前五丁目３−３
Japan,441-8065,中橋良町一丁目１−５,豊橋市,愛知県,JP,137.38224925,34.74809799,"34.74809799,137.38224925",愛知県豊橋市中橋良町一丁目１−５
Japan,333-0823,本蓮四丁目２−６,川口市,埼玉県,JP,139.76196502,35.81535171,"35.81535171,139.76196502",埼玉県川口市本蓮四丁目２−６
Japan,333-0815,芝下三丁目２−３,川口市,埼玉県,JP,139.70165501,35.8396869,"35.8396869,139.70165501",埼玉県川口市芝下三丁目２−３
Japan,003-0874,南郷通十七丁目北一丁目３−４,札幌市白石区,北海道,JP,141.43288727,43.03243472,"43.03243472,141.43288727",北海道札幌市白石区南郷通十七丁目北一丁目３−４
Japan,454-0849,小塚町二丁目１−９,名古屋市中川区,愛知県,JP,136.86362767,35.13768849,"35.13768849,136.86362767",愛知県名古屋市中川区小塚町二丁目１−９
Japan,173-0003,幸町一丁目３−１,板橋区,東京都,JP,139.69709255,35.74403362,"35.74403362,139.69709255",東京都板橋区幸町一丁目３−１
Japan,813-0025,青葉五丁目２−７,福岡市東区,福岡県,JP,130.46617736,33.64564945,"33.64564945,130.46617736",福岡県福岡市東区青葉五丁目２−７
Japan,463-0079,桔梗平三丁目２−８,名古屋市守山区,愛知県,JP,136.99234201,35.23511652,"35.23511652,136.99234201",愛知県名古屋市守山区桔梗平三丁目２−８
Japan,184-0002,前原町四丁目３−５,小金井市,東京都,JP,139.50558209,35.68801905,"35.68801905,139.50558209",東京都小金井市前原町四丁目３−５
Japan,060-0055,南十七条西七丁目２−２,札幌市中央区,北海道,JP,141.35002107,43.03735697,"43.03735697,141.35002107",北海道札幌市中央区南十七条西七丁目２−２
Japan,252-1101,落合南七丁目２−７,綾瀬市,神奈川県,JP,139.43878824,35.42004264,"35.42004264,139.43878824",神奈川県綾瀬市落合南七丁目２−７
Japan,323-0009,大字今里二丁目３−７,小山市,栃木県,JP,139.76586768,36.33647648,"36.33647648,139.76586768",栃木県小山市大字今里二丁目３−７
Japan,251-0873,亀井野三丁目１−９,藤沢市,神奈川県,JP,139.47822384,35.3813509,"35.3813509,139.47822384",神奈川県藤沢市亀井野三丁目１−９
Japan,133-0043,西小岩一丁目２−７,江戸川区,東京都,JP,139.87780742,35.73338963,"35.73338963,139.87780742",東京都江戸川区西小岩一丁目２−７
Japan,441-0315,森三丁目３−４,豊川市,愛知県,JP,137.32997415,34.82444679,"34.82444679,137.32997415",愛知県豊川市森三丁目３−４
Japan,811-1302,井尻五丁目３−１,福岡市南区,福岡県,JP,130.44147479,33.55065708,"33.55065708,130.44147479",福岡県福岡市南区井尻五丁目３−１
Japan,135-0033,常盤二丁目３−４,江東区,東京都,JP,139.79715054,35.68478872,"35.68478872,139.79715054",東京都江東区常盤二丁目３−４
Japan,214-0008,長尾七丁目２−６,川崎市多摩区,神奈川県,JP,139.58473705,35.60620935,"35.60620935,139.58473705",神奈川県川崎市多摩区長尾七丁目２−６
